Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Critic_Score
Virtua Tennis: World Tour (US & Others sales),PSP,2005.0,Sports,Sega,160000,360000,0,58
Raving Rabbids: Travel in Time 3D,3DS,2011.0,Platform,Ubisoft,110000,230000,0,93
Hatsune Miku: Project Mirai 2,3DS,2013.0,Action,Sega,0,0,220000,56
Moshi Monsters: Katsuma Unleashed,DS,2013.0,Action,Activision,0,110000,0,59
Power Shovel,PS,2000.0,Action,JVC,30000,20000,0,54
Star Wars Rogue Squadron III: Rebel Strike,GC,2003.0,Simulation,LucasArts,620000,160000,0,90
Busou Shinki: Battle Masters,PSP,2010.0,Action,Konami Digital Entertainment,0,0,70000,77
Otomedius Gorgeous,X360,2008.0,Shooter,Konami Digital Entertainment,0,0,30000,87
CID The Dummy,PSP,2009.0,Platform,Oxygen Interactive,20000,0,0,90
Jade Empire,XB,2005.0,Role-Playing,Microsoft Game Studios,480000,190000,0,58
Infinite Stratos 2: Ignition Hearts,PS3,2014.0,Adventure,5pb,0,0,30000,72
JU-ON: The Grudge,Wii,2009.0,Action,Rising Star Games,70000,10000,10000,100
Terraria,PS4,2014.0,Action,505 Games,0,50000,10000,91
Detective Conan: Marionette Symphony,3DS,2013.0,Adventure,Namco Bandai Games,0,0,50000,73
Puzzle Quest: Challenge of the Warlords,DS,2007.0,Puzzle,D3Publisher,280000,0,30000,86
Gauntlet,2600,1982.0,Action,Answer Software,460000,30000,0,81
Fatal Frame III: The Tormented,PS2,2005.0,Action,Take-Two Interactive,40000,30000,0,75
DaGeDar,DS,2011.0,Action,GameMill Entertainment,80000,0,0,68
Mount & Blade: Warband,PC,2010.0,Role-Playing,Paradox Interactive,10000,10000,0,99
The Voice,X360,2014.0,Action,Activision,70000,0,0,93
G1 Jockey 2,PS2,2000.0,Sports,Tecmo Koei,0,0,60000,81
Shadowgate 64: Trials of the Four Towers,N64,1999.0,Adventure,Kemco,60000,10000,0,86
After Hours Athletes,PS3,2011.0,Sports,Sony Computer Entertainment,0,100000,0,54
Tony Hawk's Pro Skater 3,PS,2001.0,Sports,Activision,1090000,490000,20000,58
Tecmo Bowl: Kickoff,DS,2008.0,Sports,Tecmo Koei,110000,0,0,61
Paddington: Adventures in London,3DS,2015.0,Puzzle,Koch Media,0,30000,0,79
Torneko no Daibouken: Fushigi no Dungeon,SNES,1993.0,Role-Playing,ChunSoft,0,0,780000,70
InuYasha: Secret of the Divine Jewel,DS,2007.0,Role-Playing,Namco Bandai Games,90000,0,0,65
Mark McMorris Infinite Air,XOne,2016.0,Sports,FuRyu Corporation,10000,0,0,52
Asura's Wrath,X360,2012.0,Action,Capcom,150000,60000,10000,83
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.4,PS3,2015.0,Action,Namco Bandai Games,0,0,20000,97
The King of Fighters '96,SAT,1996.0,Fighting,SNK,0,0,210000,83
Colin McRae Rally 3,PS2,2002.0,Racing,Codemasters,30000,1050000,20000,81
"Prinny 2: Dawn of Operation Panties, Dood!",PSP,2010.0,Platform,Nippon Ichi Software,50000,0,30000,54
Zumba Fitness,Wii,2010.0,Sports,505 Games,3450000,2590000,0,59
Ketsui Death Label,DS,2008.0,Shooter,Arika,0,0,20000,73
Shadow of Destiny,PS2,2001.0,Adventure,Konami Digital Entertainment,90000,70000,30000,79
Monkey Mischief! Party Time,Wii,2008.0,Misc,Activision,90000,0,0,83
Madden NFL 2002,GBA,2001.0,Sports,Electronic Arts,230000,80000,0,55
Yu-Gi-Oh! 5D's World Championship 2010 Reverse of Arcadia,DS,2010.0,Strategy,Konami Digital Entertainment,180000,10000,90000,74
UFC 2009 Undisputed,X360,2009.0,Fighting,THQ,1480000,390000,0,72
Yu-Gi-Oh! GX: Spirit Caller (American Sales),DS,2006.0,Misc,Konami Digital Entertainment,180000,20000,0,76
Kiniro no Corda 2 f,PSP,2009.0,Role-Playing,Tecmo Koei,0,0,40000,81
Casino Chaos With Las Vegas Players Collection,PC,2011.0,Misc,THQ,30000,0,0,58
Nancy Drew: Alibi In Ashes,PC,2011.0,Adventure,Her Interactive,30000,0,0,56
Pro Farm 1,PC,2011.0,Simulation,Excalibur Publishing,0,60000,0,54
Oreshika: Tainted Bloodlines,PSV,2014.0,Role-Playing,Sony Computer Entertainment,0,0,150000,77
NBA ShootOut 2001,PS2,2001.0,Sports,Sony Computer Entertainment,70000,60000,0,75
Star Wars Jedi Knight: Jedi Academy,PC,2003.0,Shooter,Activision,0,30000,0,81
Marvel vs. Capcom 2: New Age of Heroes,PS2,2002.0,Fighting,Capcom,310000,240000,130000,83
Guitar Hero: Smash Hits,Wii,2009.0,Misc,Activision,310000,210000,0,88
Damnation,PS3,2009.0,Shooter,Codemasters,70000,10000,0,50
Jikkyou Powerful Pro Yakyuu DreamCast Edition,DC,2000.0,Sports,Konami Digital Entertainment,0,0,60000,70
Dora the Explorer: Dora Saves the Mermaids,DS,2007.0,Platform,Take-Two Interactive,970000,10000,0,74
Totally Spies! 2: Undercover,DS,2006.0,Action,Atari,10000,10000,0,89
NCAA GameBreaker 2003,PS2,2002.0,Sports,Sony Computer Entertainment,110000,90000,0,73
Kimi ga Aruji de Shitsuji ga Ore de: Oshie Nikki,PS2,2008.0,Adventure,Minato Station,0,0,20000,93
Sniper Elite,XB,2005.0,Shooter,Ubisoft,70000,20000,0,61
Racing Lagoon,PS,1999.0,Racing,Square,0,0,150000,66
Robotech: Battlecry,XB,,Shooter,Unknown,160000,50000,0,87
Franklin: A Birthday Surprise,PS2,2006.0,Misc,Game Factory,10000,10000,0,50
ATV Quad Kings,DS,2010.0,Racing,Storm City Games,100000,0,0,95
Disney Sing It! High School Musical 3: Senior Year,Wii,2008.0,Misc,Disney Interactive Studios,310000,230000,0,82
Personal Trainer: Cooking,DS,2006.0,Misc,Nintendo,900000,1000000,1030000,99
Metal Gear Solid 3: Snake Eater,PS2,2004.0,Action,Konami Digital Entertainment,1460000,0,830000,76
Project: Snowblind,XB,2005.0,Action,Eidos Interactive,80000,20000,0,95
Watch Dogs,X360,2014.0,Action,Ubisoft,720000,410000,10000,60
Colin McRae Rally 2005,PC,2004.0,Racing,Codemasters,0,10000,0,100
Bakugan Battle Brawlers: Defenders of the Core,PS3,2010.0,Action,Activision,140000,10000,0,73
Iron Man 2,PSP,2010.0,Action,Sega,180000,120000,0,99
Daito Giken Koushiki Pachi-Slot Simulator: 24 - Twenty-Four,PS2,2008.0,Misc,Paon,0,0,10000,50
Football Manager 2017,PC,2016.0,Simulation,Sega,0,90000,0,72
Duke Nukem Forever,PS3,2011.0,Shooter,Take-Two Interactive,330000,310000,0,90
Vancouver 2010 - The Official Video Game of the Olympic Winter Games,PS3,2010.0,Sports,Sega,90000,190000,0,80
The Amazing Spider-Man (Console Version),3DS,2012.0,Action,Activision,150000,30000,0,70
WWE 2K16,XOne,2015.0,Sports,Take-Two Interactive,320000,220000,0,91
Yuu Yuu Hakusho,SNES,1993.0,Fighting,Namco Bandai Games,0,0,360000,99
Atelier Meruru: Alchemist of Arland 3,PS3,2011.0,Role-Playing,Nippon Ichi Software,50000,0,180000,57
Godzilla: Destroy All Monsters Melee,GC,2002.0,Fighting,Atari,550000,140000,0,76
City Crisis,PS2,2001.0,Simulation,Take-Two Interactive,60000,50000,0,54
Rogue Trooper: Quartz Zone Massacre,Wii,2009.0,Shooter,Reef Entertainment,60000,0,0,78
Just Dance: Disney Party,X360,2012.0,Misc,Ubisoft,130000,20000,0,66
Battlefield: Hardline,X360,2015.0,Shooter,Electronic Arts,170000,90000,0,59
Iridion 3D,GBA,2001.0,Shooter,THQ,330000,120000,0,97
Egg Monster Hero,DS,,Role-Playing,Square Enix,0,0,90000,75
NBA Ballers,XB,2004.0,Sports,Midway Games,370000,110000,0,54
Animal Crossing,GC,2001.0,Simulation,Nintendo,1920000,160000,990000,79
Lumines ll,PSP,2006.0,Puzzle,Disney Interactive Studios,120000,120000,0,68
Pure Futbol,PS3,2010.0,Sports,Ubisoft,60000,130000,0,79
Dewy's Adventure,Wii,2007.0,Platform,Konami Digital Entertainment,140000,0,10000,88
Final Fantasy XI: Vana'diel Collection 2008,PS2,2007.0,Role-Playing,Square Enix,30000,30000,10000,72
Toukiden Kiwami,PSV,2014.0,Action,Tecmo Koei,20000,20000,170000,91
Chaos;Head Noah,PSP,2010.0,Adventure,5pb,0,0,20000,53
Around the World in 80 Days,GBA,2004.0,Action,Hip Interactive,30000,10000,0,69
Maximum Racing: Drag & Stock Racer,Wii,2010.0,Racing,Nordic Games,30000,0,0,66
NFL Quarterback Club 97,PS,1996.0,Sports,Acclaim Entertainment,120000,80000,0,60
Shaun White Skateboarding,PC,2010.0,Sports,Ubisoft,0,30000,0,75
Biohazard: Revival Selection,PS3,2011.0,Action,Capcom,0,0,180000,99
Brain Age 2: More Training in Minutes a Day,DS,2005.0,Puzzle,Nintendo,3430000,5350000,5320000,54
Barbie in The 12 Dancing Princesses,DS,2007.0,Adventure,Activision,90000,10000,0,56
Just Dance 2014,XOne,2013.0,Misc,Ubisoft,300000,110000,0,99
Star Wars Episode I: The Phantom Menace,PS,1999.0,Adventure,LucasArts,720000,890000,40000,68
Beyond The Beyond,PS,1995.0,Role-Playing,Sony Computer Entertainment,110000,80000,350000,55
Tropix,DS,2008.0,Puzzle,Capcom,60000,0,0,64
The Dukes of Hazzard II: Daisy Dukes It Out,PS,,Racing,Unknown,170000,110000,0,95
Darkspore,PC,2011.0,Role-Playing,Electronic Arts,70000,30000,0,80
Disney's Stitch: Experiment 626,PS2,2002.0,Action,Sony Computer Entertainment,150000,120000,0,53
Dragon Ball Z: Budokai 2,GC,2004.0,Fighting,Atari,210000,60000,0,61
WipEout HD Fury,PS3,2009.0,Racing,Sony Computer Entertainment,0,50000,0,81
Mojo!,XB,2003.0,Puzzle,DreamCatcher Interactive,20000,10000,0,99
Wario Land 3,GB,2000.0,Platform,Nintendo,1110000,510000,340000,51
Crash Nitro Kart,XB,2003.0,Racing,Vivendi Games,240000,70000,0,80
The Witcher 2: Assassins of Kings,PC,2011.0,Action,Namco Bandai Games,250000,560000,0,62
Etrian Odyssey V,3DS,2016.0,Role-Playing,Atlus,0,0,120000,97
The Crew,X360,2014.0,Racing,Ubisoft,60000,140000,0,91
Back to the Future: The Game,PS3,2011.0,Adventure,Telltale Games,70000,10000,0,92
Beat Down: Fists of Vengeance,PS2,2005.0,Action,Capcom,40000,30000,90000,87
SingStar Singalong With Disney,PS2,2008.0,Misc,Sony Computer Entertainment,0,40000,0,77
Cake Mania: Baker's Challenge,PSP,2008.0,Puzzle,Destineer,30000,0,0,76
The BIGS,PSP,2007.0,Sports,Take-Two Interactive,100000,0,0,73
Titanfall,X360,2014.0,Shooter,Electronic Arts,870000,340000,20000,88
Crayola: Treasure Adventures,DS,2007.0,Puzzle,Ignition Entertainment,420000,10000,0,84
Coraline,DS,2009.0,Action,D3Publisher,40000,0,0,58
"Nogizaka Haruka no Himitsu Cosplay, Hajime Mashita",PS2,2008.0,Adventure,ASCII Media Works,0,0,20000,63
Advance Wars: Days of Ruin,DS,,Strategy,Nintendo,430000,120000,0,71
Hudson x GReeeeN Live!? DeeeeS!?,DS,2010.0,Misc,Hudson Soft,0,0,30000,71
NASCAR Kart Racing,Wii,2009.0,Racing,Electronic Arts,390000,0,0,60
Carve,XB,2004.0,Racing,Global Star,40000,10000,0,99
Dragon Quest III: Soshite Densetsu e...,SNES,1996.0,Role-Playing,Enix Corporation,0,0,1360000,50
Jewel Master: Cradle of Persia,DS,2012.0,Puzzle,Rising Star Games,0,40000,0,84
Uta no Prince-Sama: Music 3,PSV,2016.0,Action,Broccoli,0,0,50000,80
Sorry! / Aggravation / Scrabble Junior,GBA,2005.0,Misc,Zoo Digital Publishing,180000,70000,0,94
Just Dance 2,Wii,2010.0,Misc,Ubisoft,5800000,2850000,10000,69
Tom Clancy's Splinter Cell: Chaos Theory,DS,2005.0,Action,Ubisoft,60000,0,0,53
Klax,2600,1989.0,Puzzle,Atari,140000,10000,0,95
Aqua Panic!,DS,2009.0,Puzzle,Neko Entertainment,10000,10000,0,83
Rayman Raving Rabbids,PC,2006.0,Misc,Ubisoft,0,10000,0,95
Lunar: Silver Star Story,SAT,1996.0,Role-Playing,Kadokawa Shoten,0,0,230000,67
Hot Wheels: Beat That!,DS,2007.0,Racing,Activision,210000,0,0,93
Green Lantern: Rise of the Manhunters,3DS,2011.0,Action,Warner Bros. Interactive Entertainment,90000,30000,0,60
Star Wars The Clone Wars: Republic Heroes,X360,2009.0,Action,LucasArts,180000,170000,0,84
Spec Ops: The Line,X360,2012.0,Shooter,Take-Two Interactive,210000,170000,0,81
Tetris Worlds,PS2,2002.0,Puzzle,THQ,1110000,710000,0,82
Ice Age: Dawn of the Dinosaurs,Wii,2009.0,Action,Activision,110000,140000,0,70
Peter Jackson's King Kong: The Official Game of the Movie,DS,2005.0,Action,Ubisoft,120000,0,0,64
WWE All Stars,PSP,2011.0,Fighting,THQ,120000,40000,0,52
The Guy Game,XB,2004.0,Misc,Gathering of Developers,50000,20000,0,68
WWE Wrestlemania XIX,GC,2003.0,Fighting,THQ,260000,70000,0,80
Fullmetal Alchemist and the Broken Angel,PS2,2003.0,Role-Playing,Square Enix,150000,120000,260000,50
Riven: The Sequel to Myst,PS,1997.0,Adventure,Acclaim Entertainment,180000,120000,0,94
Onigokko! Portable,PSP,2013.0,Adventure,Alchemist,0,0,10000,67
Dragon Ball Z: Budokai Tenkaichi 3,PS2,2007.0,Fighting,Atari,1150000,0,760000,84
CT Special Forces,GBA,2002.0,Action,LSP Games,20000,10000,0,59
Cabela's Survival: Shadows of Katmai,PS3,2011.0,Sports,Activision,110000,50000,0,96
Playboy: The Mansion,XB,2005.0,Simulation,Ubisoft,70000,20000,0,96
FIFA Soccer 07,X360,2006.0,Sports,Electronic Arts,240000,10000,0,72
Need for Speed Carbon,PC,2006.0,Racing,Electronic Arts,0,40000,0,51
Super Robot Taisen A,GBA,2001.0,Strategy,Banpresto,0,0,350000,86
Strike Witches: Shirogane no Tsubasa,PSP,2012.0,Strategy,Kadokawa Shoten,0,0,20000,53
Wild ARMs 4,PS2,2005.0,Role-Playing,505 Games,70000,60000,0,93
ESPN MLB Baseball,XB,2004.0,Sports,Sega,100000,30000,0,100
Uncharted: The Nathan Drake Collection,PS4,2015.0,Action,Sony Computer Entertainment,2070000,1710000,80000,56
The Adventures of Lomax,PS,1996.0,Platform,Psygnosis,10000,10000,0,77
Thoroughbred Breeder,SNES,1993.0,Simulation,Hect,0,0,190000,60
FunkMaster Flex's Digital Hitz Factory,PS2,2003.0,Misc,Jester Interactive,20000,10000,0,71
Winx Club: Saving Alfea,3DS,2014.0,Action,Namco Bandai Games,0,10000,0,77
Toaru Majutsu no Index,PSP,2011.0,Adventure,Kadokawa Shoten,0,0,100000,56
Imagine: Figure Skater (US sales),DS,2007.0,Sports,Ubisoft,460000,10000,0,85
Dance Dance Revolution: Mario Mix (JP sales),GC,2005.0,Simulation,Nintendo,0,0,50000,90
Naruto Shippuden: Gekito Ninja Taisen! Special,Wii,2010.0,Fighting,Takara Tomy,0,0,60000,52
My Boyfriend,DS,2008.0,Simulation,DTP Entertainment,100000,0,0,91
Flip's Twisted World,Wii,,Platform,Unknown,50000,0,0,63
NHL 2005,XB,2004.0,Sports,Electronic Arts,120000,30000,0,55
Robotics;Notes,PS3,2012.0,Adventure,5pb,0,0,110000,94
Mystery Tales 2: The Spirit Mask,DS,2011.0,Puzzle,Unknown,0,20000,0,64
Uta no * Prince-Sama: All Star,PSP,2013.0,Action,Broccoli,0,0,120000,65
Katekyoo Hitman Reborn! DS: Flame Rumble Mukuro Kyoushuu,DS,2007.0,Fighting,Takara Tomy,0,0,60000,83
NHL 2K7,X360,2006.0,Sports,Take-Two Interactive,70000,0,0,91
Tenchu: Return From Darkness,XB,2004.0,Action,Activision,160000,50000,0,60
Casper,PS,1996.0,Adventure,Interplay,460000,310000,0,86
Rayman Origins,X360,2011.0,Platform,Ubisoft,380000,320000,0,72
Pro Cycling Manager 2016,PC,2016.0,Sports,Focus Home Interactive,0,30000,0,68
Pokemon Battle Revolution,Wii,2006.0,Role-Playing,Nintendo,780000,370000,300000,64
Taiko Drum Master: Tokumori!,WiiU,2014.0,Misc,Namco Bandai Games,0,0,110000,59
Cel Damage,GC,2002.0,Racing,Electronic Arts,50000,10000,0,95
The Technomancer,XOne,2016.0,Role-Playing,Focus Home Interactive,10000,10000,0,58
NFL Street 3,PSP,2006.0,Sports,Electronic Arts,240000,0,0,72
Buzz! Junior: Jungle Party,PS2,2006.0,Misc,Sony Computer Entertainment,200000,160000,0,67
Where the Wild Things Are,X360,2009.0,Platform,Warner Bros. Interactive Entertainment,100000,0,0,72
Red Faction II,GC,2003.0,Shooter,THQ,30000,10000,0,71
Punch-Out!!,Wii,2007.0,Sports,Nintendo,0,220000,50000,97
F1 2015,XOne,2015.0,Racing,Codemasters,80000,150000,0,79
The Sims 3: Generations,PC,2011.0,Simulation,Electronic Arts,400000,230000,0,100
The Legend of Heroes VII: The Trail of Zero,PSV,2012.0,Role-Playing,Falcom Corporation,0,0,70000,75
Headhunter,PS2,2002.0,Action,Sega,190000,150000,0,62
Ochaken no Heya DS,DS,2006.0,Simulation,MTO,0,0,120000,65
GT Advance 3: Pro Concept Racing,GBA,2002.0,Racing,THQ,50000,20000,0,96
S.Y.K Renshouden,PS2,2010.0,Adventure,Idea Factory,0,0,30000,63
Nobunaga's Ambition: Sphere of Influence,PS4,2014.0,Strategy,Tecmo Koei,30000,0,0,74
Tokyo Beat Down,DS,2008.0,Action,Success,60000,0,0,64
Duke Nukem 64,N64,1997.0,Shooter,GT Interactive,350000,80000,0,97
Gokujou!! Mecha Mote Iinchou: MM My Best Friend!,DS,2010.0,Simulation,Konami Digital Entertainment,0,0,30000,74
Burning Road,PS,1996.0,Racing,FunSoft,70000,50000,0,85
Tak 2: The Staff of Dreams,GBA,2004.0,Platform,THQ,330000,120000,0,77
Final Fantasy Type-0,PSP,2011.0,Role-Playing,Unknown,0,0,810000,87
Okami,PS3,2012.0,Action,Capcom,0,0,140000,92
Goemon's Great Adventure,N64,1998.0,Platform,Konami Digital Entertainment,60000,20000,130000,88
Medabots: Infinity,GC,2003.0,Role-Playing,Ubisoft,40000,10000,0,73
Superman: Countdown to Apokolips,GBA,2003.0,Platform,Atari,30000,10000,0,94
Knights in the Nightmare: DHE Series Special Pack,DS,2008.0,Role-Playing,Sting,0,0,10000,70
Onimusha Essentials,PS2,2008.0,Action,Capcom,70000,50000,0,81
The SpongeBob SquarePants Movie,GBA,2004.0,Platform,THQ,1020000,380000,0,60
Super Robot Wars OG: The Moon Dwellers,PS3,2016.0,Misc,Namco Bandai Games,0,0,60000,100
Spy Fiction,PS2,2003.0,Action,Sega,20000,20000,0,70
ESPN MLS ExtraTime 2002,GC,2002.0,Sports,Konami Digital Entertainment,20000,0,0,87
Lemmings,PSP,2006.0,Puzzle,Sony Computer Entertainment,120000,510000,0,55
Evolve,PS4,2015.0,Shooter,Take-Two Interactive,360000,410000,50000,60
NFL Quarterback Club 2002,GC,2001.0,Sports,Acclaim Entertainment,40000,10000,0,81
Tenchu: Wrath of Heaven,PS2,2003.0,Action,Activision,440000,340000,250000,74
Pac-Man World 3,PSP,2005.0,Platform,Namco Bandai Games,70000,0,0,51
Yakuza 5,PS3,2012.0,Action,Sega,0,0,590000,89
Dance Dance Revolution 3rdMix,PS,2000.0,Simulation,Konami Digital Entertainment,0,0,330000,68
Mr Bean's Wacky World of Wii,Wii,2009.0,Adventure,Blast! Entertainment Ltd,0,50000,0,76
thinkSMART FAMILY!,Wii,2010.0,Misc,Conspiracy Entertainment,30000,0,0,66
Mega Man 5,NES,1992.0,Platform,Capcom,390000,70000,320000,56
Cartoon Network Collection: Game Boy Advance Video Special Edition,GBA,2005.0,Misc,,110000,40000,0,74
Jissen Pachinko Hisshouhou! CR Sakura Taisen,PS2,2007.0,Misc,Sega,0,0,20000,66
Super Mario Bros.,NES,1985.0,Platform,Nintendo,29080000,3580000,6810000,76
Dino Crisis,PS,1998.0,Action,Capcom,810000,760000,700000,98
Ben 10 Alien Force: Vilgax Attacks,X360,2009.0,Action,D3Publisher,110000,90000,0,93
Kidou Senshi Gundam 00,DS,2008.0,Action,Namco Bandai Games,0,0,80000,61
Momotarou Dentetsu 20-Shuunen,DS,2008.0,Misc,Hudson Soft,0,0,320000,50
Wakeboarding Unleashed Featuring Shaun Murray,XB,2003.0,Sports,Activision,40000,10000,0,89
Code Lyoko: Fall of X.A.N.A.,DS,2008.0,Adventure,Game Factory,70000,0,0,99
WWE SmackDown vs Raw 2008,Wii,2007.0,Fighting,THQ,380000,500000,0,71
Quick Yoga Training,DS,2008.0,Misc,Ubisoft,120000,0,0,100
Tom Clancy's Splinter Cell: Chaos Theory,XB,2005.0,Action,Ubisoft,680000,380000,0,57
Scarface: The World is Yours,PC,2006.0,Action,Vivendi Games,10000,20000,0,61
Fist of the North Star: Ken's Rage 2,PS3,2012.0,Fighting,Tecmo Koei,0,0,300000,70
Motor Trend presents Lotus Challenge,XB,2003.0,Racing,Xicat Interactive,20000,10000,0,74
Indianapolis 500 Legends,DS,2007.0,Racing,Destineer,80000,0,0,88
Tom Clancy's EndWar,X360,2008.0,Strategy,Ubisoft,580000,240000,10000,83
Jinguuji Saburou DS: Akai Chou,DS,2010.0,Adventure,Arc System Works,0,0,20000,84
NBA 2K10,PS3,2009.0,Sports,Take-Two Interactive,750000,10000,10000,95
Alundra 2: A New Legend Begins,PS,1999.0,Role-Playing,Activision,150000,100000,0,63
Yu-Gi-Oh! 5D's Wheelie Breakers,Wii,2009.0,Racing,Konami Digital Entertainment,90000,10000,0,90
Digimon World,PS,1999.0,Role-Playing,Namco Bandai Games,560000,380000,280000,97
Bakumatsu Rock: Ultra Soul,PSP,2014.0,Misc,Marvelous Interactive,0,0,10000,68
NFL Street 2,GC,2004.0,Sports,Electronic Arts,150000,40000,0,80
Famicom Mini: Wrecking Crew,GBA,2004.0,Puzzle,Nintendo,0,0,70000,97
Children of Mana,DS,2006.0,Role-Playing,Nintendo,160000,10000,290000,71
Warriors of Might and Magic,PS2,2001.0,Adventure,3DO,90000,70000,0,58
Bayonetta,X360,2009.0,Action,Sega,510000,250000,90000,67
InuYasha: The Secret of the Cursed Mask,PS2,2004.0,Role-Playing,Namco Bandai Games,210000,170000,0,67
SBK 2011: FIM Superbike World Championship,PS3,2011.0,Racing,Black Bean Games,10000,90000,0,91
Dr. Mario / Puzzle League,GBA,2005.0,Puzzle,Nintendo,120000,40000,160000,85
Omerta: City of Gangsters,X360,2011.0,Simulation,Konami Digital Entertainment,420000,220000,0,63
UFC Undisputed 3,PS3,2012.0,Action,THQ,550000,320000,30000,99
Worms 3D,XB,2003.0,Strategy,Sega,40000,10000,0,93
Soldier of Fortune: Payback,X360,2007.0,Shooter,Activision,180000,0,0,96
WWE SmackDown vs. RAW 2007,PS2,2006.0,Fighting,THQ,1400000,880000,30000,69
Rayman Raving Rabbids,Wii,2006.0,Misc,Ubisoft,1220000,60000,20000,66
Sid Meier's Civilization VI,PC,2016.0,Strategy,Take-Two Interactive,90000,130000,0,55
Song of the Deep,PS4,2016.0,Action,Insomniac Games,60000,0,0,79
Super Monkey Ball Adventure,PS2,2006.0,Platform,Sega,10000,10000,0,54
DECA Sports Freedom,X360,2010.0,Sports,Hudson Soft,270000,40000,0,75
Shrek SuperSlam,GBA,2005.0,Action,Activision,240000,90000,0,73
NHL FaceOff 2001,PS,2000.0,Sports,Sony Computer Entertainment,130000,90000,0,81
The Croods: Prehistoric Party!,Wii,2013.0,Misc,D3Publisher,10000,50000,0,95
Beat City,DS,2010.0,Misc,THQ,60000,0,0,63
Harvest Moon: The Lost Valley,3DS,2014.0,Simulation,Natsume,130000,10000,0,86
Man vs. Wild,PS3,2010.0,Action,Abylight,70000,0,0,59
NBA Live 07,PS2,2006.0,Sports,Electronic Arts,1070000,40000,20000,52
Wild ARMs 3,PS2,2002.0,Role-Playing,Ubisoft,160000,130000,290000,57
"Horse Life 4: My Horse, My Friend, My Champion",3DS,2015.0,Action,Unknown,0,10000,0,87
18 Wheeler: American Pro Trucker,PS2,2001.0,Racing,Acclaim Entertainment,200000,150000,0,69
Rocky: Legends,PS2,2004.0,Action,Ubisoft,130000,100000,0,92
Dave Mirra Freestyle BMX 2,PS2,2001.0,Sports,Acclaim Entertainment,670000,530000,0,86
Kung Fu Panda 2,DS,2011.0,Action,THQ,150000,50000,0,66
Jump Start Pet Rescue,Wii,2009.0,Misc,Knowledge Adventure,410000,0,0,91
Happy Feet Two,DS,,Action,Warner Bros. Interactive Entertainment,80000,10000,0,84
Point Blank DS (US sales),DS,2006.0,Shooter,Atari,50000,0,0,50
Galleon: Islands of Mystery,XB,2004.0,Action,SCi,20000,10000,0,88
Naruto: Uzumaki Chronicles 2,PS2,2006.0,Action,Namco Bandai Games,280000,220000,0,75
Sacra Terra: Angelic Night,PC,2011.0,Puzzle,Avanquest,10000,20000,0,53
