Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Critic_Score
Power Rangers: Super Legends,DS,2007.0,Action,Disney Interactive Studios,0.08,0.02,0.0,80.0
SNK vs. Capcom: The Match of the Millennium,PSP,2006.0,Fighting,Sega,0.53,0.57,0.0,80.0
All Star Pro-Wrestling,PS2,2000.0,Fighting,SquareSoft,0.0,0.0,0.2,80.0
Castlevania Dracula X,SNES,1995.0,Platform,Konami Digital Entertainment,0.03,0.01,0.05,80.0
Metal Gear Ac!d 2,PSP,2005.0,Strategy,Konami Digital Entertainment,0.11,0.0,0.05,80.0
Gray Matter,X360,2011.0,Adventure,DTP Entertainment,0.0,0.04,0.0,80.0
Castlevania: The Dracula X Chronicles,PSP,2007.0,Platform,Konami Digital Entertainment,0.22,0.09,0.04,80.0
Aquaman: Battle for Atlantis,GC,2003.0,Action,TDK Mediactive,0.01,0.0,0.0,27.0
Who Wants to Be a Millionaire: 3rd Edition,Wii,2010.0,Misc,Ubisoft,0.1,0.0,0.0,68.0
Super Mario World 2: Yoshi's Island,GBA,2002.0,Platform,Nintendo,1.75,0.45,0.62,68.0
NBA Hoopz,PS,2001.0,Sports,Midway Games,0.07,0.05,0.0,68.0
Disney Sports Soccer,GBA,2002.0,Sports,Konami Digital Entertainment,0.02,0.01,0.0,68.0
Disney Channel: All Star Party,Wii,2010.0,Misc,Disney Interactive Studios,0.18,0.08,0.0,75.0
Tropico 3,X360,2009.0,Strategy,Kalypso Media,0.15,0.02,0.03,75.0
Digging for Dinosaurs,DS,2010.0,Action,Scholastic Inc.,0.33,0.0,0.0,84.0
DrumMania,PS2,2000.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.15,84.0
Largo Winch .// Commando Sar,PS,2002.0,Adventure,Ubisoft,0.01,0.01,0.0,84.0
The Warriors,PS2,2005.0,Action,Take-Two Interactive,0.44,0.02,0.0,84.0
Boku no Natsuyasumi Portable: Mushi Mushi Hakase to Teppen-yama no Himitsu!!,PSP,2006.0,Adventure,Sony Computer Entertainment,0.0,0.0,0.1,84.0
Derby Stallion 96,SNES,1996.0,Sports,ASCII Entertainment,0.0,0.0,1.04,84.0
FIFA Soccer 09,PSP,2008.0,Sports,Electronic Arts,0.23,0.73,0.02,84.0
Disney's Planes,3DS,2013.0,Simulation,Disney Interactive Studios,0.04,0.03,0.0,54.0
Rainbow Islands Revolution,DS,2005.0,Platform,Rising Star Games,0.01,0.0,0.0,54.0
Night Head: The Labyrinth,PS,1995.0,Adventure,Fuji,0.0,0.0,0.03,82.0
Henry Hatsworth in the Puzzling Adventure,DS,2009.0,Puzzle,Electronic Arts,0.08,0.0,0.0,82.0
The Legend of Heroes: Trails of Cold Steel,PSV,2013.0,Role-Playing,Nippon Ichi Software,0.05,0.02,0.14,77.0
Dragon Ball Z: The Legacy of Goku,GBA,2002.0,Role-Playing,Infogrames,1.52,0.12,0.0,53.0
NBA Ballers: Rebound,PSP,2006.0,Sports,Midway Games,0.09,0.0,0.0,69.0
Mario & Sonic at the London 2012 Olympic Games,3DS,2012.0,Sports,Sega,0.18,0.64,0.27,53.0
Puyo Puyo Sun 64,N64,1997.0,Puzzle,Compile,0.0,0.0,0.16,53.0
MAG: Massive Action Game,PS3,2010.0,Shooter,Sony Computer Entertainment,0.77,0.29,0.09,53.0
Corvette,XB,2003.0,Racing,TDK Mediactive,0.18,0.05,0.0,53.0
Akai Ito DS,DS,2008.0,Adventure,Alchemist,0.0,0.0,0.02,71.0
LEGO Harry Potter: Years 5-7,3DS,2014.0,Action,Warner Bros. Interactive Entertainment,0.18,0.19,0.0,71.0
MotoGP 14,PS4,2014.0,Racing,Milestone S.r.l.,0.04,0.11,0.0,73.0
Umineko no Naku Koro ni Portable 1,PSP,2011.0,Adventure,Alchemist,0.0,0.0,0.01,78.0
"Hanayaka Kana, Ware ga Ichizoku Twin Pack",PSP,2011.0,Misc,Idea Factory,0.0,0.0,0.03,78.0
Metal Slug Anthology,PSP,2007.0,Shooter,Ignition Entertainment,0.02,0.0,0.02,78.0
Medabots 8,3DS,2014.0,Role-Playing,Rocket Company,0.0,0.0,0.07,79.0
Burnout,PS2,2001.0,Racing,Acclaim Entertainment,0.36,0.28,0.0,79.0
Project Gotham Racing 2 (JP weekly sales),XB,2003.0,Action,Microsoft Game Studios,0.0,0.0,0.03,65.0
Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 9: CR Fever Captain Harlock,PS2,2007.0,Misc,D3Publisher,0.0,0.0,0.02,65.0
The Testament of Sherlock Holmes,PS3,2012.0,Adventure,Focus Home Interactive,0.05,0.14,0.0,65.0
Disney Planes Fire & Rescue,Wii,2014.0,Action,Disney Interactive Studios,0.0,0.04,0.0,92.0
Nintendo Puzzle Collection,GC,2008.0,Puzzle,Unknown,0.0,0.0,0.13,92.0
Shirogane no Soleil: Contract to the Future - Mirai e no Keiyaku,PS2,2008.0,Adventure,Russel,0.0,0.0,0.01,92.0
Guitar Hero II,PS2,2006.0,Misc,RedOctane,3.81,0.63,0.0,92.0
Rio,Wii,2011.0,Misc,THQ,0.13,0.03,0.0,81.0
SBK Superbike World Championship,PSP,2008.0,Racing,Black Bean Games,0.01,0.0,0.0,81.0
Phoenix Wright: Ace Attorney Trilogy,3DS,2014.0,Adventure,Capcom,0.0,0.0,0.02,81.0
Deadliest Warrior: Ancient Combat,PS3,2012.0,Fighting,Cloud Imperium Games Corporation,0.04,0.0,0.0,39.0
Quake II,N64,1999.0,Shooter,Activision,0.24,0.06,0.0,39.0
Cabela's Dangerous Hunts 2009,PS3,2008.0,Sports,Activision Value,0.12,0.0,0.0,39.0
DreamWorks Super Star Kartz,Wii,2011.0,Racing,Activision,0.08,0.03,0.0,67.0
Rampo,SAT,1995.0,Adventure,Sega,0.0,0.0,0.03,67.0
Harry Potter and the Prisoner of Azkaban,XB,2004.0,Action,Electronic Arts,0.14,0.04,0.0,67.0
Disney Princess,GBA,2003.0,Platform,THQ,1.04,0.37,0.0,69.0
Bank Heist,2600,1982.0,Action,20th Century Fox Video Games,0.32,0.02,0.0,69.0
Disney's Cinderella: Magical Dreams,GBA,2013.0,Platform,Disney Interactive Studios,0.1,0.04,0.0,69.0
Geten no Hana,PSP,2013.0,Misc,Tecmo Koei,0.0,0.0,0.02,59.0
Virtua Fighter CG Portrait Series Vol.2: Jacky Bryant,SAT,1995.0,Misc,Sega,0.0,0.0,0.08,59.0
NBA Live 15,PS4,2014.0,Sports,Electronic Arts,0.16,0.04,0.0,59.0
Nakayoshi All-Stars: Mezase Gakuen Idol,DS,2008.0,Misc,Creative Core,0.0,0.0,0.01,85.0
Diablo III,XOne,2014.0,Role-Playing,Activision,0.36,0.24,0.0,85.0
Heroes VS,PSP,2013.0,Fighting,Namco Bandai Games,0.0,0.0,0.02,85.0
LEGO Star Wars II: The Original Trilogy,XB,2006.0,Action,LucasArts,0.33,0.1,0.0,85.0
Spectrobes: Beyond the Portals,DS,2008.0,Role-Playing,Disney Interactive Studios,0.36,0.11,0.0,70.0
LEGO Marvel's Avengers,3DS,2016.0,Action,Warner Bros. Interactive Entertainment,0.07,0.09,0.01,60.0
F.E.A.R. 2: Project Origin,PS3,2009.0,Shooter,Warner Bros. Interactive Entertainment,0.19,0.2,0.01,79.0
Dragon Ball Z: Sagas,PS2,2005.0,Fighting,Atari,0.38,0.01,0.0,49.0
Shattered Union,XB,2005.0,Strategy,Take-Two Interactive,0.03,0.01,0.0,66.0
Gakuen Alice: WakuWaku * Happy Friends,DS,2007.0,Adventure,Kids Station,0.0,0.0,0.03,74.0
Total War: Shogun 2 - Fall of the Samurai,PC,2012.0,Strategy,Sega,0.07,0.1,0.0,74.0
Scripps Spelling Bee,DS,2010.0,Simulation,THQ,0.14,0.0,0.0,74.0
Touhoku Daigaku Mirai Kagaku Gijutsu Kyoudou Kenkyuu Center Kawashima Ryuuta Kyouju Kanshu: Nou Ryoku Trainer Portable,PSP,2005.0,Misc,Sega,0.0,0.0,0.3,74.0
Tiger Woods PGA Tour 14,PS3,2013.0,Sports,Electronic Arts,0.16,0.14,0.0,74.0
I Am In The Movie,Wii,2012.0,Simulation,Namco Bandai Games,0.0,0.0,0.08,66.0
True Swing Golf,DS,2005.0,Sports,Nintendo,0.11,0.0,0.04,66.0
Bratz: Rock Angelz,GC,2005.0,Misc,THQ,0.16,0.04,0.0,30.0
Rozen Maiden: Duellwalzer,PS2,2006.0,Adventure,Taito,0.0,0.0,0.02,30.0
Power Pro Kun Pocket 11,DS,2008.0,Sports,Konami Digital Entertainment,0.0,0.0,0.29,30.0
Deus Ex: Human Revolution,WiiU,2013.0,Shooter,Square Enix,0.05,0.05,0.0,30.0
Crime Life: Gang Wars,XB,2005.0,Action,Konami Digital Entertainment,0.04,0.01,0.0,30.0
The Sum of All Fears,GBA,2002.0,Shooter,Ubisoft,0.03,0.01,0.0,69.0
Kung Fu Panda 2,Wii,2011.0,Action,THQ,0.07,0.05,0.0,69.0
Alice in Wonderland,Wii,2010.0,Adventure,Disney Interactive Studios,0.25,0.21,0.0,69.0
MotoGP 07,PS2,2007.0,Racing,Capcom,0.05,0.04,0.0,62.0
DiRT 2,PSP,2009.0,Racing,Sony Computer Entertainment,0.09,0.15,0.0,55.0
Atelier Escha & Logy: Alchemists of the Dusk Sky,PS3,2013.0,Role-Playing,Tecmo Koei,0.06,0.03,0.1,87.0
Castlevania: Harmony of Dissonance,GBA,2002.0,Platform,Konami Digital Entertainment,0.16,0.06,0.04,87.0
Tiger Woods PGA Tour 09,PS3,2008.0,Sports,Electronic Arts,0.34,0.22,0.0,82.0
ZooCube,GC,2002.0,Puzzle,Acclaim Entertainment,0.02,0.0,0.0,67.0
Yumeiro Patissiere: My Sweets Cooking,DS,2010.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.03,28.0
Rabbids: Alive & Kicking,X360,2011.0,Misc,Ubisoft,0.15,0.11,0.0,28.0
Truth or Lies,X360,2010.0,Misc,THQ,0.07,0.03,0.0,28.0
Catwoman,GC,2004.0,Action,Electronic Arts,0.05,0.01,0.0,47.0
Medieval Games,Wii,2009.0,Action,Vir2L Studios,0.14,0.01,0.0,92.0
Prince of Persia: The Sands of Time,GC,2003.0,Action,Ubisoft,0.25,0.06,0.0,92.0
Metal Gear Rising: Revengeance,X360,2013.0,Action,Konami Digital Entertainment,0.3,0.14,0.0,82.0
Okage: Shadow King,PS2,2001.0,Role-Playing,Sony Computer Entertainment,0.14,0.11,0.08,70.0
Lost Dimension,PSV,2014.0,Role-Playing,Nippon Ichi Software,0.03,0.01,0.02,72.0
Space Venus starring Morning Musume,PS2,2001.0,Misc,Sony Music Entertainment,0.0,0.0,0.14,62.0
Gran Turismo (PSP),PSP,2009.0,Racing,Sony Computer Entertainment,0.5,1.58,0.31,62.0
PokéPark Wii: Pikachu's Adventure,Wii,2009.0,Adventure,Nintendo,0.53,0.16,0.42,62.0
Where the Wild Things Are,Wii,2009.0,Platform,Warner Bros. Interactive Entertainment,0.11,0.0,0.0,65.0
Gangs of London,PSP,2006.0,Adventure,Sony Computer Entertainment,0.3,0.43,0.0,52.0
The Crow: City of Angels,PS,1997.0,Action,Acclaim Entertainment,0.01,0.01,0.0,78.0
Disgaea 3: Absence of Detention,PSV,2008.0,Role-Playing,Nippon Ichi Software,0.11,0.05,0.07,78.0
NCAA Basketball 09,PS2,2008.0,Sports,Electronic Arts,0.14,0.11,0.0,55.0
The Evil Within,PS4,2014.0,Action,Bethesda Softworks,0.55,0.86,0.11,75.0
Clash of Elementalists,DS,2010.0,Action,Level 5,0.0,0.0,0.47,34.0
Dave Mirra Freestyle BMX 2,GC,2001.0,Sports,Acclaim Entertainment,0.21,0.06,0.0,78.0
Codename: Kids Next Door: Operation S.O.D.A.,GBA,2004.0,Platform,Global Star,0.05,0.02,0.0,63.0
Alpha Protocol,X360,2010.0,Role-Playing,Sega,0.23,0.12,0.0,63.0
The King of Fighters '97,SAT,1998.0,Fighting,SNK,0.0,0.0,0.17,75.0
Ready 2 Rumble Boxing: Round 2,PS2,2000.0,Fighting,Midway Games,0.4,0.31,0.0,75.0
Shiren the Wanderer 4 - God's Eye and the Demon's Navel,PSP,2012.0,Role-Playing,Spike,0.0,0.0,0.04,70.0
Atelier Annie: Alchemists of Sera Island,DS,2009.0,Role-Playing,Gust,0.08,0.0,0.03,70.0
Super Heroine Chronicle,PS3,2014.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.03,71.0
So-Ra-No-Wo-To: Otome no Gojuusou,PSP,2010.0,Adventure,Compile Heart,0.0,0.0,0.02,71.0
Hitman: HD Trilogy,PS3,2013.0,Action,Square Enix,0.07,0.09,0.0,71.0
Otome wa Oanesama Boku ni Koi Shiteru Portable,PSP,2010.0,Adventure,Alchemist,0.0,0.0,0.02,61.0
Drakengard 3,PS3,2013.0,Role-Playing,Square Enix,0.1,0.0,0.19,61.0
Pac-Man & Galaga Dimensions,3DS,2011.0,Misc,Namco Bandai Games,0.1,0.04,0.04,75.0
Archer Maclean's Mercury,PSP,2005.0,Puzzle,Ignition Entertainment,0.17,0.24,0.0,75.0
Jikkyou Powerful Pro Yakyuu 2013,PSV,2013.0,Sports,Konami Digital Entertainment,0.0,0.0,0.1,73.0
World Poker Tour,GBA,2005.0,Misc,Take-Two Interactive,0.01,0.0,0.0,73.0
Dragon Ball: Xenoverse 2,XOne,2016.0,Action,Namco Bandai Games,0.11,0.07,0.0,73.0
Record of Lodoss War: Eiyuu Sensou,SCD,1994.0,Role-Playing,Sega,0.0,0.0,0.06,80.0
Beyblade: Metal Fusion - Battle Fortress,Wii,2009.0,Action,Konami Digital Entertainment,0.15,0.0,0.03,80.0
Cabela's North American Adventures,PSP,2010.0,Sports,Activision,0.09,0.0,0.0,80.0
Quo Vadis,SAT,1995.0,Strategy,Glams,0.0,0.0,0.08,80.0
Kyoukai no Shirayuki,PSV,2016.0,Action,Idea Factory,0.0,0.0,0.01,80.0
Zapper: One Wicked Cricket!,GBA,2002.0,Platform,Infogrames,0.1,0.04,0.0,80.0
FIFA Soccer 06,PS2,2005.0,Sports,Electronic Arts,0.78,2.55,0.04,80.0
SimCity 2000,PS,1996.0,Simulation,Maxis,0.68,0.46,0.0,67.0
Duel Masters: Shadow of the Code,GBA,2004.0,Misc,Atari,0.01,0.0,0.0,67.0
Baseball,GB,1989.0,Sports,Nintendo,0.66,0.27,0.65,67.0
Still Life 2,PC,2009.0,Adventure,Rondomedia,0.0,0.01,0.0,67.0
Shenmue II,XB,2002.0,Adventure,Microsoft Game Studios,0.22,0.08,0.0,80.0
Gokujou Parodius,SNES,1994.0,Shooter,Konami Digital Entertainment,0.0,0.0,0.18,86.0
Unreal Tournament 2003,PC,2002.0,Shooter,Atari,0.0,0.01,0.0,86.0
Transformers: Devastation,X360,2015.0,Action,Activision,0.06,0.01,0.0,76.0
Hang On GP,SAT,1995.0,Racing,Sega,0.0,0.0,0.07,76.0
Pokemon Omega Ruby/Pokemon Alpha Sapphire,3DS,2014.0,Role-Playing,Nintendo,4.35,3.49,3.1,76.0
R.U.S.E.,PS3,2010.0,Strategy,Ubisoft,0.18,0.22,0.02,76.0
Miyako,PSP,2010.0,Adventure,Idea Factory,0.0,0.0,0.02,63.0
SOCOM: U.S. Navy SEALs Confrontation,PS3,2008.0,Shooter,Sony Computer Entertainment,0.94,0.16,0.02,63.0
Bust-A-Move DS,DS,2005.0,Puzzle,505 Games,0.08,0.02,0.0,75.0
Vacation Isle: Beach Party,Wii,2010.0,Misc,Warner Bros. Interactive Entertainment,0.08,0.02,0.0,69.0
World Soccer Winning Eleven 8: Liveware Evolution,PS2,2005.0,Sports,Konami Digital Entertainment,0.0,0.0,0.47,69.0
Diner Dash: Flo on the Go,DS,2009.0,Puzzle,Zoo Games,0.13,0.0,0.0,69.0
State of Decay,XOne,2015.0,Strategy,Microsoft Game Studios,0.14,0.05,0.0,69.0
Major League Baseball 2K10,DS,2010.0,Sports,Take-Two Interactive,0.14,0.0,0.0,69.0
Blazing Angels: Squadrons of WWII,XB,2006.0,Simulation,Ubisoft,0.06,0.02,0.0,69.0
Risen 3: Titan Lords,PS4,2015.0,Role-Playing,Deep Silver,0.0,0.05,0.0,54.0
Reign of Fire,XB,2002.0,Shooter,BAM! Entertainment,0.07,0.02,0.0,54.0
Monster Racers,DS,2009.0,Racing,Tecmo Koei,0.05,0.0,0.02,70.0
Yowamushi Pedal,3DS,2015.0,Action,Namco Bandai Games,0.0,0.0,0.04,63.0
Wordfish,DS,2008.0,Puzzle,Ubisoft,0.07,0.0,0.0,63.0
NBA 08,PS3,2007.0,Sports,Sony Computer Entertainment,0.12,0.0,0.0,63.0
World of Warcraft: Warlords of Draenor,PC,2014.0,Action,Activision Blizzard,0.08,0.36,0.0,87.0
Ferrari F355 Challenge,PS2,2002.0,Racing,Sony Computer Entertainment,0.03,0.02,0.0,70.0
Mass Effect Trilogy,PC,2012.0,Action,Electronic Arts,0.09,0.16,0.0,72.0
Rapala Pro Bass Fishing 2010,DS,2010.0,Sports,Activision,0.09,0.0,0.0,72.0
Gray Matter,PC,2011.0,Adventure,DTP Entertainment,0.02,0.05,0.0,72.0
Pinball Hall of Fame: The Williams Collection,PS3,2009.0,Misc,Crave Entertainment,0.2,0.0,0.0,82.0
Dragon Ball Z,SNES,1993.0,Fighting,Namco Bandai Games,0.0,0.0,1.45,90.0
Silent Hunter III,PC,2005.0,Simulation,Ubisoft,0.0,0.07,0.0,90.0
Vigilante 8: 2nd Offense,PS,1999.0,Racing,Activision,0.27,0.18,0.0,89.0
Left 4 Dead 2,PC,2009.0,Shooter,Valve Software,0.0,0.32,0.0,89.0
The Sims 2: Castaway,PSP,2007.0,Simulation,Electronic Arts,0.08,0.46,0.0,64.0
Ridge Racer,PS,1994.0,Racing,Sony Computer Entertainment,0.0,0.0,0.74,68.0
JumpStart: Escape from Adventure Island,Wii,2009.0,Adventure,Knowledge Adventure,0.38,0.0,0.0,68.0
Love Plus +,DS,2010.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.23,78.0
Batman Beyond: Return of the Joker,N64,2000.0,Action,Ubisoft,0.07,0.02,0.0,78.0
R.U.S.E.,X360,2010.0,Strategy,Ubisoft,0.12,0.11,0.0,78.0
World Series of Poker 2008: Battle for the Bracelets,DS,2007.0,Misc,Activision,0.05,0.0,0.0,68.0
Circuit Breakers,PS,1998.0,Racing,Mindscape,0.04,0.03,0.0,68.0
Ready 2 Rumble Boxing: Round 2,PS,2000.0,Fighting,Midway Games,0.29,0.2,0.0,68.0
Dark Souls II,X360,2014.0,Role-Playing,Namco Bandai Games,0.48,0.18,0.01,91.0
Shining Ark,PSP,2013.0,Role-Playing,Sega,0.0,0.0,0.11,64.0
Wall-E,PSP,2008.0,Platform,THQ,0.29,0.22,0.0,64.0
Vampire Night,PS2,2001.0,Shooter,Sony Computer Entertainment,0.07,0.05,0.0,65.0
Mucha Lucha! Mascaritas of the Lost Code,GBA,2003.0,Fighting,Ubisoft,0.05,0.02,0.0,98.0
Mobile Suit Gundam Side Story: Missing Link,PS3,2014.0,Action,Namco Bandai Games,0.0,0.0,0.12,98.0
Tony Hawk's Pro Skater 2,PS,2000.0,Sports,Activision,3.05,1.41,0.02,98.0
NBA Live 09,X360,2008.0,Sports,Electronic Arts,0.5,0.14,0.0,77.0
NFL Blitz,PS,1998.0,Sports,Midway Games,1.41,0.05,0.0,83.0
Prince of Persia: Warrior Within,PS2,2004.0,Action,Ubisoft,0.54,0.88,0.0,83.0
Battle Arena Toshinden 3,PS,1996.0,Fighting,Sony Computer Entertainment,0.06,0.04,0.14,55.0
Saint Seiya: Brave Soldiers,PS3,2013.0,Fighting,Namco Bandai Games,0.0,0.01,0.06,55.0
Tenka-bito,PS2,2006.0,Strategy,Sega,0.0,0.0,0.03,65.0
MotoGP 08,PS3,2008.0,Racing,Capcom,0.07,0.24,0.0,65.0
Mayhem 3D,PS3,2011.0,Racing,Evolved Games,0.05,0.0,0.0,53.0
Hotel for Dogs,Wii,2009.0,Simulation,505 Games,0.04,0.0,0.0,80.0
Hydro Thunder,PS,1999.0,Racing,Midway Games,0.26,0.17,0.0,80.0
Buzz! Quiz World,PS3,2009.0,Misc,Sony Computer Entertainment,0.16,0.57,0.0,80.0
Mystery Dungeon: Shiren the Wanderer,SNES,1995.0,Role-Playing,ChunSoft,0.0,0.0,0.4,80.0
Hasbro Family Game Night 3,Wii,2010.0,Misc,Electronic Arts,0.46,0.27,0.0,80.0
LEGO The Lord of the Rings,X360,2012.0,Action,Warner Bros. Interactive Entertainment,0.64,0.49,0.0,80.0
Monster Trucks Mayhem,Wii,2009.0,Racing,Zoo Games,0.38,0.0,0.0,63.0
WorldShift,PC,2009.0,Strategy,Playlogic Game Factory,0.02,0.0,0.0,63.0
Winning Eleven: Pro Evolution Soccer 2007,PC,2006.0,Sports,Konami Digital Entertainment,0.0,0.01,0.0,88.0
F1 Racing Championship,PS,2000.0,Racing,Video System,0.06,0.04,0.0,50.0
Myth Makers: Orbs of Doom,Wii,2007.0,Puzzle,Popcorn Arcade,0.05,0.0,0.0,50.0
Theme Park,PS,1994.0,Simulation,Electronic Arts,0.24,0.16,0.13,50.0
The Price is Right,DS,2008.0,Misc,Ubisoft,0.46,0.0,0.0,50.0
Kiniro no Corda 3,PS2,2010.0,Adventure,Tecmo Koei,0.0,0.0,0.03,50.0
Pokemon Stadium,N64,1999.0,Strategy,Nintendo,3.18,1.24,0.94,50.0
X-Men: Destiny,PS3,2011.0,Action,Activision,0.14,0.07,0.0,50.0
Kinectimals: Now with Bears!,X360,2011.0,Misc,Microsoft Game Studios,0.27,0.06,0.0,89.0
DiRT 2,PC,2009.0,Racing,Codemasters,0.0,0.04,0.0,89.0
Heathcliff! Frantic Foto,DS,2010.0,Misc,Storm City Games,0.04,0.0,0.0,76.0
Blood: The Last Vampire (Joukan),PS2,2000.0,Adventure,Sony Computer Entertainment,0.0,0.0,0.09,76.0
Yakuza: Ishin,PS4,2014.0,Action,Sega,0.0,0.0,0.15,76.0
Beach Spikers: Virtua Beach Volleyball,GC,2002.0,Sports,Sega,0.08,0.02,0.0,76.0
Luminous Arc Infinity,PSV,2015.0,Action,Marvel Entertainment,0.0,0.0,0.05,67.0
Star Wars Episode I: Battle for Naboo,N64,2000.0,Simulation,LucasArts,0.21,0.05,0.0,67.0
Wipeout: The Game,DS,2010.0,Misc,Activision,0.56,0.0,0.0,67.0
Harry Potter and the Prisoner of Azkaban,PC,2004.0,Action,Electronic Arts,0.0,0.03,0.0,67.0
Harry Potter and the Half-Blood Prince,Wii,2009.0,Action,Electronic Arts,0.28,0.39,0.0,60.0
Summer Athletics: The Ultimate Challenge (US sales),Wii,2008.0,Sports,DTP Entertainment,0.23,0.03,0.0,84.0
Guild Wars: Nightfall,PC,2006.0,Role-Playing,NCSoft,0.0,0.02,0.0,84.0
Nodame Cantabile: Tanoshii Ongaku no Jikan Desu,DS,2010.0,Misc,Namco Bandai Games,0.0,0.0,0.02,88.0
Schlag den Raab,PC,2010.0,Misc,Namco Bandai Games,0.0,0.02,0.0,88.0
Rescue Heroes: Billy Blazes,GBA,2003.0,Action,Vivendi Games,0.06,0.02,0.0,88.0
Shadow Master,PS,1997.0,Adventure,Psygnosis,0.05,0.04,0.0,88.0
Karaoke Revolution Presents American Idol Encore 2,Wii,2008.0,Misc,Konami Digital Entertainment,0.3,0.0,0.0,88.0
Burnout Paradise,X360,2008.0,Racing,Electronic Arts,0.63,0.57,0.01,88.0
The Tale of Despereaux,PS2,2008.0,Platform,Brash Entertainment,0.17,0.13,0.0,70.0
Sega Superstars Tennis,PS2,2008.0,Sports,Sega,0.1,0.0,0.0,70.0
Viewtiful Joe 2,PS2,2004.0,Action,Capcom,0.1,0.08,0.0,85.0
Quiz Magic Academy DS,DS,2008.0,Misc,Konami Digital Entertainment,0.0,0.0,0.32,76.0
Don Bradman Cricket 14,PS4,2015.0,Sports,Tru Blu Entertainment,0.01,0.09,0.0,76.0
Kawa no Nushi Tsuri,PS,1998.0,Sports,Victor Interactive,0.0,0.0,0.15,75.0
Winning Post 6,PS2,2003.0,Sports,Tecmo Koei,0.0,0.0,0.09,75.0
Kamaitachi no Yoru × 3,PS2,2006.0,Adventure,Sega,0.0,0.0,0.16,75.0
Soul Eater: Monotone Princess,Wii,2008.0,Action,Square Enix,0.0,0.0,0.02,75.0
Virtua Tennis: World Tour (US & Others sales),PSP,2005.0,Sports,Sega,0.16,0.36,0.0,75.0
Raving Rabbids: Travel in Time 3D,3DS,2011.0,Platform,Ubisoft,0.11,0.23,0.0,75.0
Hatsune Miku: Project Mirai 2,3DS,2013.0,Action,Sega,0.0,0.0,0.22,75.0
Moshi Monsters: Katsuma Unleashed,DS,2013.0,Action,Activision,0.0,0.11,0.0,75.0
Power Shovel,PS,2000.0,Action,JVC,0.03,0.02,0.0,75.0
Star Wars Rogue Squadron III: Rebel Strike,GC,2003.0,Simulation,LucasArts,0.62,0.16,0.0,75.0
Busou Shinki: Battle Masters,PSP,2010.0,Action,Konami Digital Entertainment,0.0,0.0,0.07,41.0
Otomedius Gorgeous,X360,2008.0,Shooter,Konami Digital Entertainment,0.0,0.0,0.03,41.0
CID The Dummy,PSP,2009.0,Platform,Oxygen Interactive,0.02,0.0,0.0,41.0
Jade Empire,XB,2005.0,Role-Playing,Microsoft Game Studios,0.48,0.19,0.0,89.0
Infinite Stratos 2: Ignition Hearts,PS3,2014.0,Adventure,5pb,0.0,0.0,0.03,39.0
JU-ON: The Grudge,Wii,2009.0,Action,Rising Star Games,0.07,0.01,0.01,39.0
Terraria,PS4,2014.0,Action,505 Games,0.0,0.05,0.01,83.0
Detective Conan: Marionette Symphony,3DS,2013.0,Adventure,Namco Bandai Games,0.0,0.0,0.05,82.0
Puzzle Quest: Challenge of the Warlords,DS,2007.0,Puzzle,D3Publisher,0.28,0.0,0.03,82.0
Gauntlet,2600,1982.0,Action,Answer Software,0.46,0.03,0.0,78.0
Fatal Frame III: The Tormented,PS2,2005.0,Action,Take-Two Interactive,0.04,0.03,0.0,78.0
DaGeDar,DS,2011.0,Action,GameMill Entertainment,0.08,0.0,0.0,87.0
Mount & Blade: Warband,PC,2010.0,Role-Playing,Paradox Interactive,0.01,0.01,0.0,87.0
The Voice,X360,2014.0,Action,Activision,0.07,0.0,0.0,87.0
G1 Jockey 2,PS2,2000.0,Sports,Tecmo Koei,0.0,0.0,0.06,87.0
Shadowgate 64: Trials of the Four Towers,N64,1999.0,Adventure,Kemco,0.06,0.01,0.0,87.0
After Hours Athletes,PS3,2011.0,Sports,Sony Computer Entertainment,0.0,0.1,0.0,87.0
Tony Hawk's Pro Skater 3,PS,2001.0,Sports,Activision,1.09,0.49,0.02,87.0
Tecmo Bowl: Kickoff,DS,2008.0,Sports,Tecmo Koei,0.11,0.0,0.0,66.0
Paddington: Adventures in London,3DS,2015.0,Puzzle,Koch Media,0.0,0.03,0.0,46.0
Torneko no Daibouken: Fushigi no Dungeon,SNES,1993.0,Role-Playing,ChunSoft,0.0,0.0,0.78,46.0
InuYasha: Secret of the Divine Jewel,DS,2007.0,Role-Playing,Namco Bandai Games,0.09,0.0,0.0,46.0
Mark McMorris Infinite Air,XOne,2016.0,Sports,FuRyu Corporation,0.01,0.0,0.0,71.0
Asura's Wrath,X360,2012.0,Action,Capcom,0.15,0.06,0.01,71.0
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.4,PS3,2015.0,Action,Namco Bandai Games,0.0,0.0,0.02,86.0
The King of Fighters '96,SAT,1996.0,Fighting,SNK,0.0,0.0,0.21,86.0
Colin McRae Rally 3,PS2,2002.0,Racing,Codemasters,0.03,1.05,0.02,86.0
