Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,variety,winery
29214,Portugal,"This is a light and fruity wine from J. Portugal Ramos. It's crisp, with lemon and citrus flavor, and bright with grapefruit acidity. Drink now and over the next year.",Loios Branco,85,10.0,Alentejano,,,Portuguese White,J. Portugal Ramos
29215,Portugal,"Aragonez, aka Tempranillo, here produces a ripe, juicy, red-fruit laden wine. Hedgerow fruits add a more stalky character to the palate. The whole wine is generously suffused with fresh acidity. Screwcap.",Ciconia,85,10.0,Alentejano,,,Aragonez,Herdade de São Miguel
29374,Portugal,"With some wood aging, this is an attractive, smooth and ripely fruity wine. The vanilla and spice wood flavor underlines the peach and apricot fruits that are still young and fresh. It could do with another few months in bottle, so wait until the end of 2014.",,86,22.0,Alentejano,,,Portuguese White,Cortes de Cima
29388,Portugal,"A green, herbaceous wine that has some concentration from the old vines in the blend. It has grapefruit, intense acidity and a fresh, crisp aftertaste. Drink now.",,86,20.0,Douro,,,Portuguese White,Quinta de Porrais
29392,Portugal,"A fresh, fruity wine that also has some richness. With flavors of peach, canned pineapple, and a touch of greener herbaceousness, it's balanced and rounded. Wait until late 2014 before drinking.",Herdade de Catapereiro,86,12.0,Tejo,,,Portuguese White,Wines & Winemakers
29511,Portugal,"A bright pink colored rosé, this blend of Touriga Nacional and Syrah, has strawberry flavors and a touch of sweetness from the ripe fruits that is balanced with an attractive acidity. Enjoy with food rather than as an aperitif.",Conde de Vimioso Colheita Selecionada,85,9.0,Tejo,,,Portuguese Rosé,Falua
29515,Portugal,"Bical produces delicious pear and apple flavored wines. This bright, fruity wine is a fine example of this creamy freshness. It is a wine for drinking now, while fresh and crisp at the end.",Galeria,85,9.0,Bairrada,,,Bical,Caves Aliança
29519,Portugal,"Blending Castelão and Arinto from the high elevation Quinta dos Loridos, this is a tight, bright wine, with an edge of almond bitterness, as well as citrus fruits. It's a crisp, bone-dry wine with no dosage.",Loridos Vintage Extra-Bruto,85,20.0,Vinho Espumante de Qualidade,,,Portuguese Sparkling,Bacalhôa Wines of Portugal
29580,Portugal,"Despite its richness, this is a stylish wine that exudes freshness as much as dense fruit and structure. A blend of Touriga Nacional, Syrah and Cabernet Sauvignon, all structured varieties, it still yields a generous full-bodied and rounded wine. It does need to age, so drink from 2018.",Maria Mora Enamorada,90,100.0,Alentejano,,,Portuguese Red,Magnum Vinhos
29676,Portugal,"Young and fresh with an attractive prickle on the tongue, this medium-sweet Vinho Verde is well cut with acidity. Accented with apple and citrus, it is bright and ready to drink. Screwcap.",,85,8.0,Vinho Verde,,,Portuguese White,FVine
29686,Portugal,"A ripe and fruity wine, it is full of bright red fruits, very soft tannins and juicy acidity. It's just the wine for drinking young, so drink this summer through 2015.",Tinto,85,,Tejo,,,Portuguese Red,Moura Basto
29687,Portugal,"A piercingly crisp wine, full of acidity, apple flavors and a mineral texture. It is light, aromatic and bursting with fruit. The aftertaste brings out a strong citrus character.",,85,,Tejo,,,Fernão Pires,Quinta do Casal Branco
29693,Portugal,A rich and fruity blend with swathes of ripe red berry fruits that are smoothed out by the soft wood and tannin flavors. Acidity freshens the ripeness. Drink now.,Quinta dos Bons Ventos,85,7.0,Lisboa,,,Portuguese Red,Casa Santos Lima
29694,Portugal,"An aromatic and fruity wine with bright lemon and apple flavors. Light and fresh, it needs to let its fruitiness calm down. Wait until the end of 2014.",,85,9.0,Tejo,,,Portuguese White,Casal da Coelheira
29809,Portugal,"Very tropical and aromatic, this is a powerfully rich white. It is tangy with sweet oranges, layered with pineapple and apricot. There is a spicy, peppery character that comes from the alcohol.",Serras de Azeitão Selecção do Enólogo,85,12.0,Península de Setúbal,,,Portuguese White,Bacalhôa Wines of Portugal
29895,Portugal,"This is a wine that reveals the younger side of Moscatel in Setúbal. It shows honey, spice and perfumed fruitiness that contrast with the richness of the texture and its fresh peach and apricot flavors. Drink now for immediate enjoyment.",Alambre,90,16.0,Moscatel de Setúbal,,,Moscatel,José Maria da Fonseca
29970,Portugal,"This is a light, fruity, fresh and clean wine. With lemon and crisp apple flavors, it is bright, simple, attractive and ready to drink.",Cabriz Colheita Seleccionada Branco,85,,Dão,,,Portuguese White,Dão Sul
29982,Portugal,"Surprisingly tannic, this juicy wine shows intense structure and a smoky character from wood aging. It feels as though the tannins and extract have smothered the natural fruitiness of the wine. It will need time to come round, so wait until 2017.",Terras do Vale Colheita Seleccionada,85,,Tejo,,,Merlot,Casal do Conde
29995,Portugal,"As always, Loios is a bright and fruity wine that is ready to drink young. With peach, grapefruit and red apple flavors, it's a soft wine with a crisp streak. It is ready to drink now and will be better at the end of 2014.",Loios Branco,85,10.0,Alentejano,,,Portuguese White,J. Portugal Ramos
29999,Portugal,"This fruity, soft wine is ready to drink. With apple and pear flavors, just the right amount of crisp acidity and a bright aftertaste, it's made for this summer.",,85,,Tejo,,,Portuguese White,Moura Basto
30026,Portugal,"This is a finely integrated, rich wine that shows impeccable balance between dusty tannins and juicy dark berry tones. The wood aging shows through in a smooth texture that gives a sense of richness to the ripe fruit. This is an elegant wine that can be drunk now although it will benefit from some aging. Drink from 2017.",Periquita Reserva,90,16.0,Península de Setúbal,,,Portuguese Red,José Maria da Fonseca
30028,Portugal,"This is a rich wine with smooth tannins that are integrated into the ripe black fruits. It's packed with juicy fruitiness. It also has a dry core and acidity, both of which will allow the wine to age. Concentrated, it is ready to drink now, although it will be better from 2017.",Flor de Maio Tinto,90,12.0,Alentejano,,,Portuguese Red,Magnum Vinhos
30145,Portugal,"Bitter cherry, ripe berry fruits and some firm tannins are nicely blended in this forward, fruity wine. It has fresh acidity alongside black-currant fruit, ending on a spicy accent.",JP Azeitão Tinto,85,9.0,Península de Setúbal,,,Portuguese Red,Bacalhôa Wines of Portugal
30196,Portugal,"A ripe and fruity wine, showing touches of wood as well as a more rustic character. It is packed with acidity and black currant flavors, at the core firmly tannic.",Vintage,88,,Port,,,Port,Quinta do Infantado
30243,Portugal,"Full and round, this is a ripe blackberry-flavored wine. It has a touch of licorice, followed by juicy fruitiness and some acidity. The aftertaste, with its flavors of wood aging, suggests it could mature through 2015.",Samora Tinto,85,12.0,Tejo,,,Portuguese Red,Wines & Winemakers
30244,Portugal,"A ripe wine dominated by tropical pineapple and fresh peach. This warm, lively and fruity wine can be drunk in 2014.",Samora Branco,85,12.0,Tejo,,,Portuguese White,Wines & Winemakers
30245,Portugal,"Ripe red berries, a light structure and plenty of fresh acidity make for a wine that best drunk young.",Cortello Tinto,85,,Lisboa,,,Portuguese Red,Dão Sul
30251,Portugal,Burned wood aromas reveal the smoky nature of this wine. Wood aging and a bitter chocolate character dominate. There is a question as to whether it can soften. Wait until 2017 at least.,Reserva,85,,Tejo,,,Touriga Nacional-Cabernet Sauvignon,Casal do Conde
30260,Portugal,"This is a typically light, fruity and off dry Vinho Verde. It has an attractive, refreshing prickle on the tongue followed by crisp apples and citrus flavors. Clean, fresh and ready to drink.",Xadrez,85,,Vinho Verde,,,Portuguese White,Dão Sul
30264,Portugal,"A smooth, ripe, juicy wine, with vanilla flavors from wood aging and fresh berry fruits as companions. The wine is soft, gently tannic and ready to drink.",Vale de Lobos,85,,Tejo,,,Portuguese Red,Quinta da Ribeirinha
30266,Portugal,"Soft, smooth and fruity, this polished wine is full of red berry fruits and a touch of licorice. The juicy, ripe, immediately attractive aftertaste comes from the local Castelão grapes in the blend. Drink now.",Monte da Baía,85,11.0,Península de Setúbal,,,Portuguese Red,Wines & Winemakers
30267,Portugal,"This is a fine, simple wine for this summer. With acidity, fresh apple and pear flavors, it's attractive and aromatic.",Dona Helena Colheita,85,11.0,Península de Setúbal,,,Portuguese White,Wines & Winemakers
30268,Portugal,"An herbaceous, youthful wine that can be drunk immediately for its fresh, crisp fruits. It's light and bright.",Vinha Padre Pedro Branco,85,10.0,Tejo,,,Portuguese White,Casa Cadaval
30275,Portugal,"While 2013 was not a great Port year, it produced some attractive Vintage wines such as this one. It is likely to develop quickly, already showing ripe fruit and generous dried prune flavors along with the firmer tannins. Drink this from 2020.",Vintage,90,65.0,Port,,,Port,Poças
30276,Portugal,"This is a smooth and fruity wine that is named after the matriarch of the family. It has some structure and a dry core, although it is the rich red and black fruits that create its main character. It is developing well, with a fine juicy streak. Drink from 2017.",Nana Reserva,90,13.0,Tejo,,,Portuguese Red,Quinta da Lapa
30284,Portugal,"This wood-aged, fortified Moscatel has retained its fruitiness while also showing older, wood and toast flavors. Perfumed and fragrant, with integrated acidity, enjoy this offering soon.",Colheita,90,137.0,Moscatel do Douro,,,Moscatel,Adega de Favaios
30428,Portugal,"This is a very perfumed wine, with the addition of Moscatel in the blend, adding the lychee flavor. It's textured with a crisp edge that allows the wine to retain its fresh character. This is a wine to be drunk young.",JP Azeitão Branco,85,9.0,Península de Setúbal,,,Portuguese White,Bacalhôa Wines of Portugal
30429,Portugal,"This is a bright, fruity wine, full of acidity and generous red fruit flavors with a soft texture. This will be ready to drink in a year.",Chão das Rolas,85,11.0,Península de Setúbal,,,Portuguese Red,Herdade da Comporta
30450,Portugal,"Deep gold in color, this is a finely perfumed, toffee-rich wine, with a tannic edge, wood flavor, intense acidity and great concentration. It's a great example of aged tawny, and it's ready to drink now.",RP30 Tawny 30 Years,93,105.0,Port,,,Port,Ramos-Pinto
30480,Portugal,"This wine feels light, fruity and very open. Acidity and a light tannic structure provide a bright feel. The flavors are of black currants, while the aromas are of geranium, floral in character.",Vintage,88,,Port,,,Port,Quevedo
30484,Portugal,"With new wood aromas, this is as much table wine as Port. It does have great fruitiness—a powerful berry character—full in the mouth. It's ripe, with some dryness at the back, and is powered by its finishing acidity.",Vintage,88,,Port,,,Port,Burmester
30561,Portugal,"The red juiced Alicante Bouschet has produced a powerful and generous wine that's rich and full of southern sun as well as dark black fruits. It is concentrated and impressive with its ripe flavors. Foot-trodden in open fermenters, it is full and generous needing to age until 2017.",,89,15.0,Alentejano,,,Alicante Bouschet,Herdade do Rocim
30584,Portugal,"Soft, ripe and fruity, this is a smooth and clean wine. It has yellow fruit, pineapple and white currant flavors that give a perfumed edge. It's not a wine for aging, so drink now.",Bojador Branco,84,,Alentejano,,,Portuguese White,Herdade do Rocim
